Crash_ID,Crash_Datetime,Crash_Speed_Limit,Road_Algn_ID,Surf_Cond_ID,Wthr_Cond_ID,Light_Cond_ID,Crash_Sev_ID,Damaged_Property,Death_Cnt,Tot_Injry_Cnt,Prsn_Injry_Sev_ID,Prsn_Ejct_ID,Prsn_Airbag_ID,Rpt_Street_Name,Rpt_Sec_Hwy_Num,Crash_Time,risk_level
18039324,1/1/2021 10:50,65,3,1,1,1,1,,0,0,5,0,2,IH 10 W,410,2,2
18039747,1/1/2021 17:55,65,3,1,1,1,1,,0,0,5,0,2,IH 10 W,1604,4,2
18039526,1/2/2021 10:03,35,1,1,1,1,1,,0,0,5,0,2,NACOGDOCHES,1604,2,1
18047661,1/2/2021 16:00,55,2,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18042419,1/3/2021 7:15,5,1,0,0,0,0,YELLOW POLE RIPPED OUT FROM THE CONCRETE,0,0,0,0,0,1604 N,1604,4,1
18046580,1/3/2021 8:15,45,1,1,1,1,3,,0,1,5,0,2,BANDERA RD,1604,4,2
18042798,1/3/2021 12:48,45,1,1,1,1,3,,0,2,3,0,3,IH 10 W,,2,2
18044792,1/3/2021 18:27,70,1,1,1,1,3,,0,1,1,0,3,1604,1604,4,2
18041041,1/3/2021 20:07,25,1,1,1,3,1,,0,0,5,0,2,BANDERA,1604,2,1
18047791,1/4/2021 17:30,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,4,1
18052649,1/5/2021 14:40,45,1,1,1,1,3,GUARD RAIL ALONG WITH EXTRUDING TERMINAL,0,1,3,0,2,151,1604,3,2
18047482,1/5/2021 16:15,45,2,1,1,1,3,,0,1,0,0,0,OSCAR WOODS PLACE,1604,4,2
18047867,1/6/2021 7:00,55,2,2,2,4,1,,0,0,0,0,0,NOT REPORTED,1604,4,2
18049096,1/6/2021 16:45,45,1,2,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18073055,1/6/2021 18:00,10,1,1,1,1,0,,0,0,0,0,0,PRIVATE,1604,4,1
18048683,1/6/2021 18:19,35,1,1,1,3,1,,0,0,5,0,2,MILITARY,1604,4,1
18049098,1/6/2021 21:38,50,1,1,1,3,2,,0,1,2,0,3,IH 10 W,,2,2
18047705,1/6/2021 22:53,50,1,1,1,3,1,,0,0,0,0,0,1604,1604,1,1
18049326,1/7/2021 2:21,5,1,1,1,3,0,,0,0,0,0,0,UTSA,,1,1
18057325,1/7/2021 3:21,70,1,1,1,4,1,,0,0,5,0,2,NOT REPORTED,1604,1,1
18051126,1/7/2021 6:07,30,1,1,1,4,0,,0,0,,,,EAGLE FORD CMN,1604,1,4
18050673,1/7/2021 18:01,35,1,1,1,3,1,,0,0,5,0,2,UTSA,,4,1
18050746,1/7/2021 21:47,65,1,1,1,4,1,,0,0,5,0,2,1604,1604,2,1
18049541,1/7/2021 23:18,30,1,1,1,3,1,,0,0,5,0,2,HUEBNER,1604,1,1
18049544,1/8/2021 1:00,5,1,1,1,3,0,,0,0,0,0,0,UTSA,,1,1
18053105,1/8/2021 7:00,50,1,1,1,1,1,,0,0,5,0,3,IH 10,1604,4,2
18053110,1/8/2021 12:30,65,1,1,1,1,3,,0,1,5,0,2,NOT REPORTED,1604,2,2
18051003,1/8/2021 17:25,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,1604,4,1
18052515,1/9/2021 12:31,45,1,1,1,1,1,,0,0,5,0,2,US HWY 90,1604,2,1
18052265,1/9/2021 12:45,65,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18051853,1/9/2021 17:00,-1,1,1,1,1,0,,0,0,0,0,0,POTRANCO,1604,4,1
18051855,1/9/2021 17:29,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18054978,1/9/2021 21:00,25,1,1,1,4,1,,0,0,5,0,3,N LOOP,1604,2,2
18054466,1/9/2021 22:00,70,1,1,1,3,1,,0,0,0,0,0,1604,1604,1,1
18057425,1/10/2021 0:10,35,1,1,1,3,1,,0,0,0,0,0,CULEBRA,1604,1,1
18060003,1/10/2021 7:04,70,1,4,2,4,1,,0,0,5,0,3,1604,1604,4,2
18055570,1/10/2021 9:00,70,1,2,2,1,3,,0,1,5,0,3,IH 10 W,,4,2
18053175,1/10/2021 9:30,65,2,4,2,3,3,,0,1,3,0,3,IH 10 W,,4,3
18054447,1/10/2021 13:48,70,3,2,3,1,1,CONCRETE BARRIERS SEPARATING HIGHWAY,0,0,5,0,3,LOOP 1604 E,1604,3,2
18054457,1/10/2021 15:30,35,3,2,2,1,1,,0,0,5,0,3,UTSA,,3,2
18054444,1/10/2021 17:05,40,1,2,3,1,1,,0,0,0,0,0,LOOP 410,1604,4,2
18057421,1/10/2021 17:45,15,0,2,1,1,2,,0,1,2,0,2,LOOP 1604,1604,4,2
18056466,1/11/2021 9:50,45,1,1,1,1,1,,0,0,0,0,0,POTRANCO,1604,4,1
18057274,1/11/2021 13:44,60,1,1,1,1,1,EXIT ORANGE SIGN.,0,0,5,0,2,IH 10E,1604,3,1
18059052,1/13/2021 0:07,45,1,1,1,3,1,,0,0,5,0,2,HAUSMAN,1604,1,1
18058817,1/13/2021 8:36,45,2,1,1,1,1,,0,0,5,0,2,IH 10,1604,4,2
18058787,1/13/2021 8:42,60,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18059772,1/13/2021 12:05,45,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,2,1
18062734,1/13/2021 12:17,40,1,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,2,1
18060683,1/13/2021 17:40,65,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,4,2
18063839,1/14/2021 18:00,50,1,1,1,3,2,,0,1,2,0,2,US HWY 90 W,1604,4,2
18062462,1/14/2021 22:19,45,1,1,1,3,1,,0,0,5,0,3,CULEBRA RD,1604,1,2
18061885,1/15/2021 12:44,45,2,1,1,1,2,,0,1,5,0,2,IH 10 W,,2,2
18062782,1/15/2021 17:10,45,1,1,1,1,3,,0,2,3,0,2,CULEBRA,1604,4,2
18063603,1/15/2021 17:42,35,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18065037,1/15/2021 20:00,-1,1,1,1,3,0,,0,0,0,0,0,N LOOP 1604 E,1604,2,1
18063014,1/15/2021 20:45,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,10,2,1
18074666,1/16/2021 12:48,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,1604,2,1
18073003,1/16/2021 16:18,40,1,1,1,1,1,,0,0,5,0,2,SHANEFIELD,1604,4,1
18069434,1/18/2021 3:10,30,1,1,1,3,1,,0,0,5,0,2,LOOP 1604,1604,1,1
18068340,1/18/2021 6:07,45,1,1,1,3,1,,0,0,0,0,0,CULEBRA,1604,1,1
18068860,1/18/2021 10:39,10,2,1,1,1,0,CONCRETE WALL ESTIMATED 4FT X 5FT DAMAGE,0,0,0,0,0,PVT,1604,2,1
18073669,1/18/2021 15:05,60,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18067002,1/18/2021 16:36,45,1,1,1,1,1,,0,0,5,0,2,WISEMAN,1604,4,1
18067904,1/19/2021 7:19,45,1,2,1,2,1,,0,0,5,0,2,BOWENS CROSSING,1604,4,2
18068853,1/19/2021 13:30,10,1,2,1,1,0,,0,0,0,0,2,LOOP 1604 N,1604,3,1
18072602,1/20/2021 2:50,-1,2,2,2,3,3,,0,1,3,0,3,10 OFRP WB LOOP 1604,1604,1,3
18070657,1/20/2021 14:45,-1,1,2,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18073026,1/20/2021 15:19,45,1,2,2,1,1,,0,0,5,0,2,US HWY 281 N ACCESS,1604,3,2
18070944,1/20/2021 19:55,40,1,2,1,3,1,,0,0,5,0,2,FM 471,1604,2,2
18071139,1/21/2021 5:53,60,2,2,1,3,3,,0,1,3,0,2,NOT REPORTED,1604,1,2
18071723,1/21/2021 13:53,45,1,1,1,1,3,,0,2,5,0,2,NACOGDOCHES,1604,3,2
18081764,1/21/2021 15:30,30,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18072607,1/21/2021 23:40,40,4,1,1,3,1,,0,0,5,0,2,UTSA,,1,2
18072608,1/22/2021 1:37,65,2,1,1,3,0,,0,0,0,0,2,1604,1604,1,1
18072684,1/22/2021 2:48,35,1,1,1,3,1,,0,0,0,0,0,1604,1604,1,1
18079708,1/22/2021 13:45,65,1,1,1,1,3,,0,2,3,0,2,IH 10,1604,3,2
18073894,1/22/2021 15:51,60,1,1,1,1,1,,0,0,5,0,2,LOOP 1604,1604,3,1
18074312,1/22/2021 19:24,70,1,0,1,4,1,,0,0,0,0,0,INTERSTATE,1604,2,1
18072714,1/22/2021 23:43,50,2,1,1,4,0,SPEED LIMIT (50) SIGN.,0,0,0,0,0,IH 10 W,10,1,1
18073544,1/23/2021 7:53,65,1,1,1,1,2,,0,1,0,0,2,IH 10 E,1604,4,2
18073901,1/23/2021 15:09,40,1,2,2,1,1,,0,0,0,0,0,FM 1560 N,1604,3,1
18073907,1/23/2021 16:21,40,1,1,1,1,1,,0,0,5,0,2,HAUSMAN,1604,4,1
18077326,1/24/2021 11:40,30,3,2,2,1,1,,0,0,5,0,1,RAYMOND E STOTZER JR FREEWAY,1604,2,2
18092085,1/25/2021 14:41,40,1,1,1,1,3,,0,1,5,0,2,MILITARY,1604,3,2
18083902,1/25/2021 21:15,50,1,1,1,3,1,,0,0,5,0,2,HIGHWAY 90 ACCESS,1604,2,1
18079337,1/26/2021 6:55,45,1,1,1,2,1,,0,0,5,0,2,WISEMAN,1604,1,1
18079796,1/26/2021 14:46,45,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,2
18081763,1/26/2021 16:00,10,1,1,1,1,1,,0,0,0,0,0,UTSA,,4,1
18153129,1/26/2021 19:30,40,1,1,1,4,0,,0,0,0,0,0,LA CANTERA,1604,2,1
18080662,1/27/2021 12:00,35,1,1,1,1,1,,0,0,5,0,2,UTSA,,2,1
18082911,1/27/2021 12:30,-1,1,1,1,1,0,FRONT GATE,0,0,0,0,0,UTSA,,2,1
18082888,1/27/2021 13:04,45,1,2,1,1,1,,0,0,0,0,0,BANDERA,1604,3,1
18084239,1/27/2021 21:57,10,2,1,1,3,1,,0,0,5,0,2,IH 37,1604,2,2
18083007,1/28/2021 14:15,-1,1,1,1,1,3,,0,1,0,0,0,IH 10 W,410,3,2
18084110,1/28/2021 18:59,35,2,1,1,3,1,,0,0,5,0,3,UTSA,,4,2
18084462,1/29/2021 11:50,30,1,1,1,1,0,,0,0,0,0,0,UTSA,,2,1
18083983,1/29/2021 14:20,30,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18084116,1/29/2021 18:13,10,1,1,1,4,1,,0,0,5,0,2,UTSA,,4,1
18098066,1/29/2021 18:24,50,2,1,1,1,4,,1,0,4,0,2,IH 10 W,10,4,2
18092278,1/30/2021 12:40,45,1,1,1,1,1,,0,0,5,0,2,BANDERA,1604,2,1
18085292,1/31/2021 0:25,65,1,1,1,0,1,,0,0,0,0,2,281,1604,1,1
18086597,1/31/2021 1:30,-1,1,1,1,3,2,,0,1,0,0,0,IH 10 W,,1,1
18085758,1/31/2021 10:00,45,3,1,1,1,1,,0,0,5,0,2,LOOP 1604,1604,2,2
18094951,1/31/2021 19:14,45,1,0,1,0,1,,0,0,5,0,2,ACESS,1604,2,1
18086600,1/31/2021 20:30,-1,1,1,1,3,3,,0,1,0,0,0,IH 10 W,,2,2
18089245,2/1/2021 1:52,45,1,1,1,3,1,FIRE HYDRANT,0,0,5,0,3,US HWY 281 N,1604,1,2
18089495,2/1/2021 9:25,45,1,1,1,1,1,,0,0,5,0,2,KYLE SEALE,1604,4,1
18089416,2/1/2021 11:00,65,1,1,1,1,3,,0,1,3,0,2,NOT REPORTED,1604,2,2
18088520,2/1/2021 15:15,45,1,1,1,1,3,,0,2,3,0,3,POTRANCO,1604,3,2
18094101,2/1/2021 21:53,45,1,1,1,3,3,,0,1,5,0,2,BANDERA,1604,2,2
18090195,2/2/2021 14:53,40,1,1,1,1,1,,0,0,5,0,2,BRAUN RD,1604,3,1
18091104,2/2/2021 16:30,70,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18092552,2/2/2021 23:23,45,1,1,1,3,1,,0,0,5,0,2,BANDERA,1604,1,1
18091192,2/3/2021 7:05,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18093473,2/3/2021 9:36,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18093453,2/3/2021 14:20,-1,1,1,1,1,3,,0,2,0,0,0,IH 10 W,,3,2
18094105,2/3/2021 17:30,45,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,4,2
18092044,2/3/2021 17:47,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,410,4,1
18092073,2/4/2021 11:26,70,1,1,1,1,2,,0,1,2,0,3,LOOP 1604 E,1604,2,2
18092055,2/4/2021 12:42,40,1,1,1,1,1,,0,0,5,0,2,CHASE HILL,1604,2,1
18095265,2/4/2021 20:00,60,1,1,1,3,1,,0,0,5,0,2,1604,1604,2,1
18096227,2/5/2021 7:45,50,1,1,1,1,2,,0,1,0,0,2,IH 10 W,,4,2
18093547,2/5/2021 11:46,70,1,1,1,1,2,,0,1,2,0,3,LOOP 1604 E,1604,2,2
18093882,2/5/2021 15:39,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18094738,2/5/2021 16:00,60,3,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18094970,2/5/2021 19:19,65,1,1,1,3,1,,0,0,5,0,2,WEST,1604,2,1
18103482,2/6/2021 15:11,45,1,1,1,1,1,,0,0,0,0,0,UTSA,10,3,1
18095652,2/6/2021 15:51,65,1,1,1,1,1,,0,0,0,0,0,10,1604,3,1
18095072,2/6/2021 17:29,5,1,1,1,1,0,,0,0,0,0,0,IH 10,1604,4,1
18096169,2/7/2021 2:07,60,1,1,1,3,1,,0,0,5,0,2,IH 10 W,10,1,1
18106353,2/7/2021 17:15,20,1,1,1,1,1,,0,0,5,0,2,JOHN PEACE,1604,4,1
18105575,2/7/2021 20:41,45,1,1,1,1,3,,0,1,1,0,2,UTSA,,2,2
18102064,2/8/2021 0:56,70,2,1,1,3,1,GUARDRAIL DAMAGE,0,0,5,0,2,LOOP 1604,1604,1,2
18098363,2/8/2021 7:03,70,2,1,1,1,1,,0,0,5,0,0,1604,1604,4,1
18097799,2/8/2021 13:40,45,1,1,1,1,1,,0,0,5,0,2,JUDSON,1604,3,1
18099675,2/8/2021 15:00,40,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,3,1
18103668,2/8/2021 17:13,10,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18099355,2/8/2021 18:12,-1,1,1,1,1,3,,0,2,3,0,2,MILITARY,1604,4,2
18103669,2/8/2021 18:18,10,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18118770,2/9/2021 5:30,60,2,2,1,4,1,,0,0,5,0,2,IH10,1604,1,2
18100731,2/9/2021 6:50,65,1,1,1,3,1,,0,0,5,0,3,US HWY 90,1604,1,2
18100031,2/9/2021 14:55,-1,1,1,1,1,3,,0,2,3,0,2,IH 10 W,,3,2
18100957,2/9/2021 16:30,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18103492,2/9/2021 16:40,40,1,1,1,1,3,,0,2,3,0,2,BRAUN,1604,4,2
18101591,2/10/2021 0:54,60,2,1,1,3,3,,0,1,3,0,2,IH 10 W,,1,2
18102169,2/10/2021 7:40,65,1,2,2,1,3,,0,1,5,0,2,N LOOP 1604 W,1604,4,2
18100984,2/10/2021 8:17,45,1,2,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18105827,2/10/2021 9:00,45,3,2,2,1,3,,0,3,3,0,2,KYLE SEALE,1604,4,3
18101631,2/10/2021 11:16,45,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18103493,2/10/2021 18:34,-1,1,2,2,3,3,,0,3,3,0,2,IH 10 W,1604,4,3
18104075,2/11/2021 6:35,45,1,2,2,3,1,,0,0,0,0,0,WISEMAN,1604,1,1
18103434,2/11/2021 12:03,65,1,4,2,1,1,,0,0,5,0,3,IH 10 W,,2,2
18120841,2/11/2021 12:30,70,1,4,2,1,3,,0,2,5,0,2,35 S,1604,2,3
18103458,2/11/2021 13:19,65,1,2,2,1,3,,0,1,5,0,2,IH 10 W,,3,2
18103448,2/11/2021 13:58,65,1,4,2,1,1,,0,0,5,0,2,IH 10 W,,3,2
18103484,2/11/2021 15:35,-1,1,2,2,1,3,,0,1,0,0,0,IH 10 W,1604,3,2
18105061,2/11/2021 16:14,35,1,2,1,1,3,,0,1,3,0,2,HARDY OAK,1604,4,2
18105049,2/11/2021 19:20,45,1,2,1,3,1,,0,0,0,0,0,CULEBRA,1604,2,1
18107517,2/12/2021 2:50,35,3,2,1,3,1,,0,0,5,0,2,IH 10 SB,1604,1,2
18106210,2/12/2021 17:35,45,1,1,1,1,2,,0,1,5,0,2,CULEBRA,1604,4,2
18108730,2/12/2021 18:15,65,1,1,1,3,3,,0,3,5,0,2,US HWY 90,1604,4,2
18107528,2/13/2021 4:30,50,1,2,1,3,0,DAMAGE TO BUILDING SUITE 104,0,0,0,0,0,1604,1604,1,1
18107147,2/13/2021 18:00,5,1,2,2,3,0,,0,0,0,0,0,FM471,1604,4,1
18108907,2/13/2021 19:00,65,1,1,1,1,1,,0,0,0,0,0,LOOP 1604 N SB,1604,2,1
18110127,2/13/2021 19:49,65,4,4,2,3,1,,0,0,5,0,2,US HWY 281,1604,2,3
18108716,2/13/2021 20:29,65,1,4,2,4,1,GUARD RAIL,0,0,5,0,2,LOOP 1604,1604,2,2
18107191,2/13/2021 20:41,40,1,4,2,3,1,OVERHEAD STREET LIGHT,0,0,5,0,2,VANCE JACKSON,1604,2,2
18118558,2/13/2021 21:00,45,1,4,3,3,1,,0,0,0,0,0,CULEBRA,1604,2,2
18114315,2/13/2021 21:39,60,2,1,2,3,1,,0,0,5,0,2,SH 151,1604,2,2
18107291,2/13/2021 21:55,40,1,2,3,3,1,,0,0,5,0,2,IH 10 W,,2,2
18121605,2/13/2021 23:25,45,3,4,3,4,1,,0,0,5,0,2,UTSA,,1,3
18116431,2/13/2021 23:55,70,1,4,0,4,1,,0,0,5,0,2,LOOP 1604 W,1604,1,2
18108898,2/14/2021 1:10,65,3,4,0,3,1,20 FEET GAURDRAIL DAMAGE,0,0,5,0,2,LOOP 1604,1604,1,2
18111842,2/14/2021 1:18,45,1,4,3,3,1,,0,0,5,0,2,LOOP 1604,1604,1,2
18116671,2/14/2021 7:04,45,3,4,3,1,1,,0,0,5,0,2,VANCE JACKSON,1604,4,3
18108377,2/14/2021 10:16,70,1,4,3,1,1,,0,0,0,0,0,1604,1604,2,2
18114645,2/14/2021 13:00,50,1,4,3,1,1,,0,0,5,0,2,IH 10 WEST,1604,3,2
18131837,2/14/2021 17:30,65,1,4,3,1,1,,0,0,0,0,0,IH 10 W,,4,2
18108952,2/15/2021 17:15,65,1,4,3,1,1,,0,0,5,0,2,NOT REPORTED,1604,4,2
18111852,2/15/2021 23:45,-1,2,4,1,3,1,,0,0,5,0,2,IH 10 W,,1,2
18110126,2/16/2021 0:40,65,1,3,3,4,1,,0,0,5,0,2,N 1604,1604,1,2
18112957,2/16/2021 14:08,-1,2,4,1,1,3,,0,2,3,0,2,IH 10 W,,3,3
